,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_coef0,param_degree,param_gamma,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
142,0.007531976699829102,8.948463880805165e-05,0.004400062561035156,0.00012067130962723765,0.01,0.0,5,auto,poly,"{'C': 0.01, 'coef0': 0, 'degree': 5, 'gamma': 'auto', 'kernel': 'poly'}",0.1299715909090909,0.15053763440860216,0.028985507246376812,0.028985507246376812,0.028985507246376812,0.07349314941136471,0.05489709947849968,556
143,0.004205179214477539,0.00016676110095935782,0.004029130935668946,5.418276100636956e-05,0.01,0.0,5,scale,poly,"{'C': 0.01, 'coef0': 0, 'degree': 5, 'gamma': 'scale', 'kernel': 'poly'}",1.0,0.769047619047619,0.8171912832929782,0.9287280701754386,0.8415584415584416,0.8713050828148955,0.08261904870856876,163
144,0.007403373718261719,6.651784356112774e-05,0.004376983642578125,0.0001509100789353873,0.01,0.1,2,0.01,poly,"{'C': 0.01, 'coef0': 0.1, 'degree': 2, 'gamma': 0.01, 'kernel': 'poly'}",0.12222222222222222,0.15053763440860216,0.028985507246376812,0.028985507246376812,0.028985507246376812,0.07194327567399098,0.05336882103952872,572
145,0.007536745071411133,0.0002664088221383038,0.0043828487396240234,0.00011158427612963227,0.01,0.1,2,0.1,poly,"{'C': 0.01, 'coef0': 0.1, 'degree': 2, 'gamma': 0.1, 'kernel': 'poly'}",0.13807890222984565,0.15053763440860216,0.028985507246376812,0.028985507246376812,0.028985507246376812,0.07511461167551566,0.05663358909606376,545
146,0.00615234375,0.00012784193628736975,0.004437589645385742,0.00011105644902011742,0.01,0.1,2,1,poly,"{'C': 0.01, 'coef0': 0.1, 'degree': 2, 'gamma': 1, 'kernel': 'poly'}",0.8602335164835165,0.6273708747392958,0.7848214285714286,0.7591200466200466,0.6377052256309222,0.733850218409042,0.08920883003386826,435
147,0.004067134857177734,5.1000046867084174e-05,0.004188966751098633,0.0002029245165684047,0.01,0.1,2,10,poly,"{'C': 0.01, 'coef0': 0.1, 'degree': 2, 'gamma': 10, 'kernel': 'poly'}",1.0,0.8564586754241927,0.8335858585858585,0.9085769980506823,0.8573674752920036,0.8911978014705474,0.05968314450391035,19
148,0.0077190399169921875,0.0001228670664559083,0.004630470275878906,0.00022998927342767376,0.01,0.1,2,auto,poly,"{'C': 0.01, 'coef0': 0.1, 'degree': 2, 'gamma': 'auto', 'kernel': 'poly'}",0.13807890222984565,0.15053763440860216,0.028985507246376812,0.028985507246376812,0.028985507246376812,0.07511461167551566,0.05663358909606376,545
149,0.005590391159057617,0.00024938225059779786,0.004535770416259766,0.00018330023510059075,0.01,0.1,2,scale,poly,"{'C': 0.01, 'coef0': 0.1, 'degree': 2, 'gamma': 'scale', 'kernel': 'poly'}",0.945746876074745,0.8091450216450216,0.7978867623604466,0.8907287157287157,0.764069264069264,0.8415153279756385,0.06668636208017108,316
150,0.007515954971313477,0.00015590529059700451,0.004464149475097656,0.00012733739672115546,0.01,0.1,3,0.01,poly,"{'C': 0.01, 'coef0': 0.1, 'degree': 3, 'gamma': 0.01, 'kernel': 'poly'}",0.13,0.15053763440860216,0.028985507246376812,0.028985507246376812,0.028985507246376812,0.07349883122954652,0.054902945829491574,553
151,0.0075457096099853516,0.00020753019188046796,0.004401588439941406,0.00010531503243035298,0.01,0.1,3,0.1,poly,"{'C': 0.01, 'coef0': 0.1, 'degree': 3, 'gamma': 0.1, 'kernel': 'poly'}",0.15263157894736842,0.15053763440860216,0.028985507246376812,0.028985507246376812,0.028985507246376812,0.07802514701902022,0.060064697318134255,523
152,0.005225229263305664,0.00023622742860834376,0.004291343688964844,0.00016911535182905798,0.01,0.1,3,1,poly,"{'C': 0.01, 'coef0': 0.1, 'degree': 3, 'gamma': 1, 'kernel': 'poly'}",0.945746876074745,0.8091450216450216,0.806547619047619,0.8907287157287157,0.764069264069264,0.8432474993130731,0.06563480978834758,312
153,0.004276657104492187,0.00018212043532213492,0.004094409942626953,0.00025784897793138434,0.01,0.1,3,10,poly,"{'C': 0.01, 'coef0': 0.1, 'degree': 3, 'gamma': 10, 'kernel': 'poly'}",0.967984934086629,0.8564586754241927,0.8845029239766081,0.9678362573099415,0.9006493506493506,0.9154864282893443,0.045079906233565406,1
154,0.00731511116027832,0.000165557517983041,0.004186820983886719,4.938923589679795e-05,0.01,0.1,3,auto,poly,"{'C': 0.01, 'coef0': 0.1, 'degree': 3, 'gamma': 'auto', 'kernel': 'poly'}",0.1048728813559322,0.15053763440860216,0.16581632653061223,0.028985507246376812,0.028985507246376812,0.09583957135758005,0.058153515511920946,486
155,0.004335212707519531,3.816318167594385e-05,0.004073238372802735,0.0001720920167892077,0.01,0.1,3,scale,poly,"{'C': 0.01, 'coef0': 0.1, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly'}",0.9547884505431675,0.8176452784503632,0.8561507936507936,0.9199507389162562,0.831425518925519,0.8759921560972199,0.05277392531455721,122
156,0.007598209381103516,0.0001654173050002538,0.004558467864990234,0.00028642618601361857,0.01,0.1,4,0.01,poly,"{'C': 0.01, 'coef0': 0.1, 'degree': 4, 'gamma': 0.01, 'kernel': 'poly'}",0.1350334448160535,0.15053763440860216,0.028985507246376812,0.028985507246376812,0.028985507246376812,0.07450552019275722,0.055965572966334656,550
157,0.007737636566162109,0.0001761225655234583,0.004618787765502929,0.0004627612273696619,0.01,0.1,4,0.1,poly,"{'C': 0.01, 'coef0': 0.1, 'degree': 4, 'gamma': 0.1, 'kernel': 'poly'}",0.04032258064516129,0.15053763440860216,0.028985507246376812,0.028985507246376812,0.028985507246376812,0.05556334735857878,0.047689707329280955,593
158,0.0046332359313964845,0.00021684320631755469,0.00414423942565918,0.00020659684021939292,0.01,0.1,4,1,poly,"{'C': 0.01, 'coef0': 0.1, 'degree': 4, 'gamma': 1, 'kernel': 'poly'}",0.945746876074745,0.6916666666666668,0.8389094143404489,0.9111517719568567,0.7635318704284221,0.8302013198934279,0.09339833808804902,351
159,0.006046485900878906,0.0005230154933223501,0.003992652893066407,0.0002852206792972324,0.01,0.1,4,10,poly,"{'C': 0.01, 'coef0': 0.1, 'degree': 4, 'gamma': 10, 'kernel': 'poly'}",0.9593434343434344,0.7884711779448621,0.9080459770114943,0.9355130249867092,0.7280701754385964,0.8638887579450193,0.0898064469828355,236
160,0.007554769515991211,0.00046795871648474,0.004231786727905274,0.00013142272230482873,0.01,0.1,4,auto,poly,"{'C': 0.01, 'coef0': 0.1, 'degree': 4, 'gamma': 'auto', 'kernel': 'poly'}",0.11724565756823821,0.15053763440860216,0.09668989547038327,0.028985507246376812,0.028985507246376812,0.08448884038799545,0.04846763453716066,487
161,0.004829788208007812,0.0004402499768468558,0.004417991638183594,0.00021728217264870136,0.01,0.1,4,scale,poly,"{'C': 0.01, 'coef0': 0.1, 'degree': 4, 'gamma': 'scale', 'kernel': 'poly'}",0.9727272727272728,0.769047619047619,0.8561507936507936,0.9287280701754386,0.8228715728715729,0.8699050656945392,0.07294670123584751,181
162,0.007933998107910156,8.46917831505373e-05,0.0043999671936035155,0.00011704981853818464,0.01,0.1,5,0.01,poly,"{'C': 0.01, 'coef0': 0.1, 'degree': 5, 'gamma': 0.01, 'kernel': 'poly'}",0.13807890222984565,0.15053763440860216,0.028985507246376812,0.028985507246376812,0.028985507246376812,0.07511461167551566,0.05663358909606376,545
163,0.007743644714355469,0.0002280938671408511,0.004608917236328125,0.00023957911326268384,0.01,0.1,5,0.1,poly,"{'C': 0.01, 'coef0': 0.1, 'degree': 5, 'gamma': 0.1, 'kernel': 'poly'}",0.12301587301587301,0.15053763440860216,0.08508771929824561,0.028985507246376812,0.028985507246376812,0.08332244824309488,0.0489930030047471,488
164,0.0042209625244140625,0.00010564413061721003,0.003907918930053711,9.752258358217415e-05,0.01,0.1,5,1,poly,"{'C': 0.01, 'coef0': 0.1, 'degree': 5, 'gamma': 1, 'kernel': 'poly'}",0.9547884505431675,0.769047619047619,0.8455434136187927,0.9287280701754386,0.8547824302134647,0.8705779967196966,0.06581410097932919,179
165,0.014296388626098633,0.013997302220066824,0.004225778579711914,0.0009415818480701859,0.01,0.1,5,10,poly,"{'C': 0.01, 'coef0': 0.1, 'degree': 5, 'gamma': 10, 'kernel': 'poly'}",0.9593434343434344,0.7106775559588626,0.8845029239766081,0.8672615446662633,0.7747881355932204,0.8393147189076778,0.08711037954486012,327
166,0.007264232635498047,3.9166186229939365e-05,0.004127025604248047,3.901536293551305e-05,0.01,0.1,5,auto,poly,"{'C': 0.01, 'coef0': 0.1, 'degree': 5, 'gamma': 'auto', 'kernel': 'poly'}",0.1299715909090909,0.15053763440860216,0.028985507246376812,0.028985507246376812,0.028985507246376812,0.07349314941136471,0.05489709947849968,556
167,0.004003477096557617,8.672649424411232e-05,0.0038053512573242186,5.314850152589879e-05,0.01,0.1,5,scale,poly,"{'C': 0.01, 'coef0': 0.1, 'degree': 5, 'gamma': 'scale', 'kernel': 'poly'}",1.0,0.769047619047619,0.7946263482280431,0.9287280701754386,0.8415584415584416,0.8667920958019083,0.08599886723415609,209
168,0.007185220718383789,0.00023997783997243294,0.004173374176025391,0.00017442600266625536,0.01,1.0,2,0.01,poly,"{'C': 0.01, 'coef0': 1, 'degree': 2, 'gamma': 0.01, 'kernel': 'poly'}",0.11979913916786226,0.15053763440860216,0.028985507246376812,0.028985507246376812,0.028985507246376812,0.07145865906311898,0.05291916899232773,581
169,0.007096052169799805,5.9213883289943016e-05,0.004101085662841797,3.634156145185607e-05,0.01,1.0,2,0.1,poly,"{'C': 0.01, 'coef0': 1, 'degree': 2, 'gamma': 0.1, 'kernel': 'poly'}",0.12222222222222222,0.15053763440860216,0.028985507246376812,0.028985507246376812,0.028985507246376812,0.07194327567399098,0.05336882103952872,572
170,0.005638742446899414,9.021786756251123e-05,0.00412454605102539,8.690330717258344e-05,0.01,1.0,2,1,poly,"{'C': 0.01, 'coef0': 1, 'degree': 2, 'gamma': 1, 'kernel': 'poly'}",0.8834785903751421,0.6358082706766917,0.7900584795321637,0.8676767676767677,0.7493265993265993,0.785269741517473,0.08954269227869309,422
171,0.004218196868896485,0.0004897330167145036,0.004297304153442383,0.0004584062407586962,0.01,1.0,2,10,poly,"{'C': 0.01, 'coef0': 1, 'degree': 2, 'gamma': 10, 'kernel': 'poly'}",1.0,0.8564586754241927,0.8335858585858585,0.9085769980506823,0.8573674752920036,0.8911978014705474,0.05968314450391035,19
172,0.008465385437011719,0.0005509006318762766,0.005742359161376953,0.0014870093605249238,0.01,1.0,2,auto,poly,"{'C': 0.01, 'coef0': 1, 'degree': 2, 'gamma': 'auto', 'kernel': 'poly'}",0.12462006079027355,0.15053763440860216,0.028985507246376812,0.028985507246376812,0.028985507246376812,0.07242284338760123,0.0538272730016553,564
173,0.005879974365234375,0.00042121775749112976,0.004984140396118164,0.000815552324761228,0.01,1.0,2,scale,poly,"{'C': 0.01, 'coef0': 1, 'degree': 2, 'gamma': 'scale', 'kernel': 'poly'}",0.9547884505431675,0.8564586754241927,0.8335858585858585,0.8996572871572871,0.8226773226773226,0.8734335188775658,0.048494296000273364,150
174,0.008048629760742188,0.0004908097539626137,0.004902791976928711,0.0005310506637349953,0.01,1.0,3,0.01,poly,"{'C': 0.01, 'coef0': 1, 'degree': 3, 'gamma': 0.01, 'kernel': 'poly'}",0.12012987012987013,0.15053763440860216,0.028985507246376812,0.028985507246376812,0.028985507246376812,0.07152480525552055,0.05297972277682474,579
175,0.007925844192504883,0.0004676136990823077,0.005001068115234375,0.0003431302431579063,0.01,1.0,3,0.1,poly,"{'C': 0.01, 'coef0': 1, 'degree': 3, 'gamma': 0.1, 'kernel': 'poly'}",0.13,0.15053763440860216,0.028985507246376812,0.028985507246376812,0.028985507246376812,0.07349883122954652,0.054902945829491574,553
176,0.005632972717285157,0.0010457688514510205,0.0049648284912109375,0.00022808597201110203,0.01,1.0,3,1,poly,"{'C': 0.01, 'coef0': 1, 'degree': 3, 'gamma': 1, 'kernel': 'poly'}",0.9547884505431675,0.8564586754241927,0.8249791144527986,0.9176501860712386,0.7728174603174603,0.8653387773617716,0.06481617116366736,227
177,0.005156183242797851,0.0004734634163006317,0.004601478576660156,0.0004554733958452628,0.01,1.0,3,10,poly,"{'C': 0.01, 'coef0': 1, 'degree': 3, 'gamma': 10, 'kernel': 'poly'}",0.967984934086629,0.8564586754241927,0.8845029239766081,0.9678362573099415,0.9006493506493506,0.9154864282893443,0.045079906233565406,1
178,0.008181905746459961,0.00060663860820244,0.004522991180419922,0.00019331347721224612,0.01,1.0,3,auto,poly,"{'C': 0.01, 'coef0': 1, 'degree': 3, 'gamma': 'auto', 'kernel': 'poly'}",0.1323529411764706,0.15053763440860216,0.028985507246376812,0.028985507246376812,0.028985507246376812,0.07396941946484065,0.0553931118868796,552
179,0.005652570724487304,0.0009203660473606931,0.005002832412719727,0.0007742303575779192,0.01,1.0,3,scale,poly,"{'C': 0.01, 'coef0': 1, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly'}",0.9637761798778748,0.8176452784503632,0.8335858585858585,0.9355130249867092,0.8487886382623224,0.8798617960326258,0.05850911327423595,97
180,0.012220287322998047,0.003937746470221168,0.00718998908996582,0.002511002684106385,0.01,1.0,4,0.01,poly,"{'C': 0.01, 'coef0': 1, 'degree': 4, 'gamma': 0.01, 'kernel': 'poly'}",0.12222222222222222,0.15053763440860216,0.028985507246376812,0.028985507246376812,0.028985507246376812,0.07194327567399098,0.05336882103952872,572
181,0.008037805557250977,0.00026808788392062747,0.005021476745605468,0.0006089025410980668,0.01,1.0,4,0.1,poly,"{'C': 0.01, 'coef0': 1, 'degree': 4, 'gamma': 0.1, 'kernel': 'poly'}",0.1350334448160535,0.21464646464646464,0.09137529137529138,0.09137529137529138,0.04607843137254902,0.11570178471713,0.056911739836459405,482
182,0.0045168399810791016,0.00028570274428237156,0.004291629791259766,0.0002392600754130891,0.01,1.0,4,1,poly,"{'C': 0.01, 'coef0': 1, 'degree': 4, 'gamma': 1, 'kernel': 'poly'}",0.9637761798778748,0.8176452784503632,0.8335858585858585,0.9355130249867092,0.831425518925519,0.876389172165265,0.06072366573955219,121
183,0.005929040908813477,0.000750550296690441,0.004296731948852539,0.00021489550963709288,0.01,1.0,4,10,poly,"{'C': 0.01, 'coef0': 1, 'degree': 4, 'gamma': 10, 'kernel': 'poly'}",0.9593434343434344,0.746371610845295,0.8845029239766081,0.8964076858813701,0.8114035087719298,0.8596058327637275,0.07357619691763151,263
184,0.007782363891601562,0.000258099122946814,0.004487228393554687,5.228479757475831e-05,0.01,1.0,4,auto,poly,"{'C': 0.01, 'coef0': 1, 'degree': 4, 'gamma': 'auto', 'kernel': 'poly'}",0.3804430863254393,0.2956140350877193,0.25501672240802675,0.23070504797663746,0.23070504797663746,0.278496787954892,0.056223593266966146,474
185,0.004337835311889649,0.00019463079289982818,0.0043108463287353516,0.00030430632654212083,0.01,1.0,4,scale,poly,"{'C': 0.01, 'coef0': 1, 'degree': 4, 'gamma': 'scale', 'kernel': 'poly'}",1.0,0.8176452784503632,0.8064814814814816,0.8694776714513557,0.8392857142857143,0.866578029133783,0.07008667464551688,211
186,0.008045768737792969,0.00033665279486159907,0.004989528656005859,0.00023462968971220294,0.01,1.0,5,0.01,poly,"{'C': 0.01, 'coef0': 1, 'degree': 5, 'gamma': 0.01, 'kernel': 'poly'}",0.12222222222222222,0.15053763440860216,0.028985507246376812,0.028985507246376812,0.028985507246376812,0.07194327567399098,0.05336882103952872,572
187,0.008106184005737305,0.0001940545277419125,0.004808855056762695,0.0005308838699378695,0.01,1.0,5,0.1,poly,"{'C': 0.01, 'coef0': 1, 'degree': 5, 'gamma': 0.1, 'kernel': 'poly'}",0.3120813397129186,0.29878048780487804,0.26142557651991616,0.23791666666666667,0.26463210702341133,0.2749672355455582,0.026860617179421675,475
188,0.00430903434753418,0.00014200196160487849,0.004174470901489258,0.00022654557975799056,0.01,1.0,5,1,poly,"{'C': 0.01, 'coef0': 1, 'degree': 5, 'gamma': 1, 'kernel': 'poly'}",1.0,0.769047619047619,0.8335858585858585,0.8964076858813701,0.8573674752920036,0.8712817277613704,0.07650634658473722,164
189,0.006172561645507812,0.0005885220832692905,0.004079151153564453,0.00023737686509147502,0.01,1.0,5,10,poly,"{'C': 0.01, 'coef0': 1, 'degree': 5, 'gamma': 10, 'kernel': 'poly'}",0.924074074074074,0.6766283524904214,0.8845029239766081,0.8672615446662633,0.8369252873563218,0.8378784365127376,0.08540421055329074,329
190,0.007901144027709962,0.00022653486046561705,0.00487828254699707,0.00028529478396911956,0.01,1.0,5,auto,poly,"{'C': 0.01, 'coef0': 1, 'degree': 5, 'gamma': 'auto', 'kernel': 'poly'}",0.5058519531843746,0.3134032634032634,0.41075048262548264,0.40303030303030307,0.2891110191045129,0.3844294042695873,0.07734666795968376,470
191,0.004743623733520508,0.00028619758290712705,0.004706573486328125,0.00037810325514314985,0.01,1.0,5,scale,poly,"{'C': 0.01, 'coef0': 1, 'degree': 5, 'gamma': 'scale', 'kernel': 'poly'}",1.0,0.769047619047619,0.7757771418788367,0.8964076858813701,0.8573674752920036,0.8597199844199659,0.08520314919643998,262
192,0.008083820343017578,0.0003205787952871988,0.004854011535644531,0.00033762752566532335,0.01,10.0,2,0.01,poly,"{'C': 0.01, 'coef0': 10, 'degree': 2, 'gamma': 0.01, 'kernel': 'poly'}",0.11965811965811965,0.15053763440860216,0.028985507246376812,0.028985507246376812,0.028985507246376812,0.07143045516117046,0.05289342916050011,583
193,0.007981061935424805,0.0003115903346974879,0.00488438606262207,0.00024049345300787412,0.01,10.0,2,0.1,poly,"{'C': 0.01, 'coef0': 10, 'degree': 2, 'gamma': 0.1, 'kernel': 'poly'}",0.46390789616596073,0.4361667744020685,0.5025654329528422,0.4395795523290986,0.46338406993092485,0.4611207451561789,0.02373721399474103,459
194,0.00528564453125,0.00034811985210871034,0.004779911041259766,0.00045151109990565903,0.01,10.0,2,1,poly,"{'C': 0.01, 'coef0': 10, 'degree': 2, 'gamma': 1, 'kernel': 'poly'}",0.9727272727272728,0.8564586754241927,0.8335858585858585,0.9085769980506823,0.8573674752920036,0.8857432560160021,0.04994149504641106,53
195,0.004651832580566406,0.00041305657656302993,0.004440164566040039,0.0001550698045548551,0.01,10.0,2,10,poly,"{'C': 0.01, 'coef0': 10, 'degree': 2, 'gamma': 10, 'kernel': 'poly'}",1.0,0.8564586754241927,0.7486727647744598,0.9355130249867092,0.8775853775853776,0.8836459685541479,0.08393104024835973,69
196,0.007685995101928711,0.0003834856114549085,0.004770946502685547,0.0003796052189712021,0.01,10.0,2,auto,poly,"{'C': 0.01, 'coef0': 10, 'degree': 2, 'gamma': 'auto', 'kernel': 'poly'}",0.6480460088691796,0.5387808953277503,0.7916666666666666,0.7154605263157894,0.6187747035573122,0.6625457601473397,0.08592563171136026,443
197,0.004868364334106446,0.0002369627660834386,0.00446929931640625,0.0003767993232233711,0.01,10.0,2,scale,poly,"{'C': 0.01, 'coef0': 10, 'degree': 2, 'gamma': 'scale', 'kernel': 'poly'}",0.9727272727272728,0.8176452784503632,0.8335858585858585,0.9085769980506823,0.8573674752920036,0.8779805766212361,0.05647869787542196,107
198,0.010213756561279297,0.0037675352477722257,0.00923914909362793,0.009544512100099206,0.01,10.0,3,0.01,poly,"{'C': 0.01, 'coef0': 10, 'degree': 3, 'gamma': 0.01, 'kernel': 'poly'}",0.6898061497326203,0.6294110890975392,0.8040816326530612,0.7764473684210526,0.6407241508025383,0.7080940781413624,0.0706398628441308,439
199,0.004899358749389649,0.00017081812531846675,0.004163885116577148,0.0001751562889790606,0.01,10.0,3,0.1,poly,"{'C': 0.01, 'coef0': 10, 'degree': 3, 'gamma': 0.1, 'kernel': 'poly'}",1.0,0.8564586754241927,0.8335858585858585,0.9085769980506823,0.8573674752920036,0.8911978014705474,0.05968314450391035,19
200,0.004343605041503907,0.00046951996875815773,0.004061174392700195,0.00010670038810740267,0.01,10.0,3,1,poly,"{'C': 0.01, 'coef0': 10, 'degree': 3, 'gamma': 1, 'kernel': 'poly'}",1.0,0.8068181818181819,0.7757771418788367,0.9355130249867092,0.8573674752920036,0.8750951647951464,0.08257314665584693,138
201,0.0047852516174316405,0.00025750290000161523,0.004149818420410156,0.00021724496837122846,0.01,10.0,3,10,poly,"{'C': 0.01, 'coef0': 10, 'degree': 3, 'gamma': 10, 'kernel': 'poly'}",0.9444444444444444,0.736038961038961,0.8845029239766081,0.9355130249867092,0.8703703703703703,0.8741739449634187,0.07470321894853854,142
202,0.004811429977416992,0.0001755805197114026,0.004262590408325195,0.00020701590733299038,0.01,10.0,3,auto,poly,"{'C': 0.01, 'coef0': 10, 'degree': 3, 'gamma': 'auto', 'kernel': 'poly'}",0.9727272727272728,0.8564586754241927,0.8335858585858585,0.9085769980506823,0.8573674752920036,0.8857432560160021,0.04994149504641106,53
203,0.004362821578979492,0.000250973171984582,0.004312372207641602,0.0002431102519538511,0.01,10.0,3,scale,poly,"{'C': 0.01, 'coef0': 10, 'degree': 3, 'gamma': 'scale', 'kernel': 'poly'}",1.0,0.7867965367965368,0.7486727647744598,0.9355130249867092,0.8775853775853776,0.8697135408286167,0.09261986654952727,185
204,0.005194330215454101,0.0006186492273648119,0.004453134536743164,0.00024715318597157566,0.01,10.0,4,0.01,poly,"{'C': 0.01, 'coef0': 10, 'degree': 4, 'gamma': 0.01, 'kernel': 'poly'}",0.9727272727272728,0.8564586754241927,0.8335858585858585,0.9085769980506823,0.8573674752920036,0.8857432560160021,0.04994149504641106,53
205,0.005131721496582031,0.0007216215885937555,0.004855060577392578,0.0002823891730819441,0.01,10.0,4,0.1,poly,"{'C': 0.01, 'coef0': 10, 'degree': 4, 'gamma': 0.1, 'kernel': 'poly'}",1.0,0.8068181818181819,0.8335858585858585,0.9355130249867092,0.8573674752920036,0.8866569081365506,0.0711086577341315,33
206,0.005292177200317383,0.0005462746878985414,0.0048583984375,0.0005411332365628296,0.01,10.0,4,1,poly,"{'C': 0.01, 'coef0': 10, 'degree': 4, 'gamma': 1, 'kernel': 'poly'}",0.967984934086629,0.7867965367965368,0.8135989691743483,0.9355130249867092,0.9080712788259958,0.8823929487740438,0.0702543844795223,81
207,0.008535528182983398,0.0030390472231673696,0.0044306755065917965,0.0007131926760576506,0.01,10.0,4,10,poly,"{'C': 0.01, 'coef0': 10, 'degree': 4, 'gamma': 10, 'kernel': 'poly'}",0.9593434343434344,0.719449485783424,0.8845029239766081,0.8672615446662633,0.8369252873563218,0.8534965352252103,0.0782274317630835,277
208,0.00432891845703125,0.0003289464306828103,0.00429987907409668,0.00018681077773100813,0.01,10.0,4,auto,poly,"{'C': 0.01, 'coef0': 10, 'degree': 4, 'gamma': 'auto', 'kernel': 'poly'}",1.0,0.7867965367965368,0.8335858585858585,0.9355130249867092,0.8573674752920036,0.8826525791322217,0.07589453776643061,77
209,0.004931783676147461,0.00034878180841651867,0.00424504280090332,0.00025035213256974296,0.01,10.0,4,scale,poly,"{'C': 0.01, 'coef0': 10, 'degree': 4, 'gamma': 'scale', 'kernel': 'poly'}",0.9444444444444444,0.7524350649350648,0.8135989691743483,0.9355130249867092,0.8807692307692307,0.8653521468619594,0.07327275840851998,226
210,0.00442037582397461,0.00017575130956859383,0.004307842254638672,0.0003841460224181858,0.01,10.0,5,0.01,poly,"{'C': 0.01, 'coef0': 10, 'degree': 5, 'gamma': 0.01, 'kernel': 'poly'}",1.0,0.8068181818181819,0.8335858585858585,0.9355130249867092,0.8573674752920036,0.8866569081365506,0.0711086577341315,33
211,0.00477752685546875,0.0003310049754608535,0.004373025894165039,0.00044581036781632307,0.01,10.0,5,0.1,poly,"{'C': 0.01, 'coef0': 10, 'degree': 5, 'gamma': 0.1, 'kernel': 'poly'}",1.0,0.7867965367965368,0.792389695991391,0.9355130249867092,0.8848096348096348,0.8799017785168542,0.08230094922232488,93
212,0.005860042572021484,0.0011284028237458288,0.004120445251464844,0.0003960473949044814,0.01,10.0,5,1,poly,"{'C': 0.01, 'coef0': 10, 'degree': 5, 'gamma': 1, 'kernel': 'poly'}",0.9356617017633967,0.7435064935064934,0.8135989691743483,0.8964076858813701,0.8630952380952381,0.8504540176841694,0.06682508066407536,285
213,0.005555295944213867,0.0008009048892004214,0.0038688182830810547,0.00014933044655938323,0.01,10.0,5,10,poly,"{'C': 0.01, 'coef0': 10, 'degree': 5, 'gamma': 10, 'kernel': 'poly'}",0.9593434343434344,0.719449485783424,0.8845029239766081,0.8995688373476063,0.8682405165456013,0.8662210395993348,0.07957895527159528,218
214,0.004425573348999024,0.0002487615353144203,0.004080677032470703,0.00014765712061945763,0.01,10.0,5,auto,poly,"{'C': 0.01, 'coef0': 10, 'degree': 5, 'gamma': 'auto', 'kernel': 'poly'}",0.967984934086629,0.7867965367965368,0.8135989691743483,0.9355130249867092,0.8848096348096348,0.8777406199707716,0.06916160150495589,118
215,0.005797338485717773,0.0008278668906731151,0.004227113723754883,0.0002445622617965092,0.01,10.0,5,scale,poly,"{'C': 0.01, 'coef0': 10, 'degree': 5, 'gamma': 'scale', 'kernel': 'poly'}",0.9356617017633967,0.7435064935064934,0.8845029239766081,0.8964076858813701,0.7898809523809524,0.8499919515017641,0.07160617111508318,287
216,0.011131572723388671,0.003390032145043819,0.007147026062011719,0.0013359323490464239,0.01,100.0,2,0.01,poly,"{'C': 0.01, 'coef0': 100, 'degree': 2, 'gamma': 0.01, 'kernel': 'poly'}",0.4650277907641161,0.4348577325667109,0.5025654329528422,0.42766531713900136,0.47041553748870824,0.46010636218227574,0.02691908968166872,461
217,0.006054067611694336,0.0014466196052735684,0.0050732135772705075,0.001118066783699642,0.01,100.0,2,0.1,poly,"{'C': 0.01, 'coef0': 100, 'degree': 2, 'gamma': 0.1, 'kernel': 'poly'}",0.9727272727272728,0.8564586754241927,0.8064814814814816,0.8855034957318969,0.8573674752920036,0.8757076801313696,0.054786701353586056,124
218,0.004175519943237305,0.0001684170752025314,0.003991889953613281,0.0001249581228177275,0.01,100.0,2,1,poly,"{'C': 0.01, 'coef0': 100, 'degree': 2, 'gamma': 1, 'kernel': 'poly'}",1.0,0.8068181818181819,0.8335858585858585,0.9355130249867092,0.8573674752920036,0.8866569081365506,0.0711086577341315,33
219,0.004148292541503906,3.612537947926627e-05,0.0039981365203857425,0.0001926278472492549,0.01,100.0,2,10,poly,"{'C': 0.01, 'coef0': 100, 'degree': 2, 'gamma': 10, 'kernel': 'poly'}",1.0,0.7867965367965368,0.7486727647744598,0.9355130249867092,0.8848096348096348,0.871158392273468,0.09278759255345663,165
220,0.004861354827880859,8.753475710175993e-05,0.0043580055236816405,0.0003492952904551676,0.01,100.0,2,auto,poly,"{'C': 0.01, 'coef0': 100, 'degree': 2, 'gamma': 'auto', 'kernel': 'poly'}",1.0,0.8564586754241927,0.8064814814814816,0.9085769980506823,0.8573674752920036,0.8857769260496721,0.06560667366552142,49
221,0.0044901371002197266,0.000271542747936373,0.004004859924316406,0.0001849179540846643,0.01,100.0,2,scale,poly,"{'C': 0.01, 'coef0': 100, 'degree': 2, 'gamma': 'scale', 'kernel': 'poly'}",1.0,0.8068181818181819,0.8335858585858585,0.9355130249867092,0.8573674752920036,0.8866569081365506,0.0711086577341315,33
222,0.004094171524047852,6.698796713882287e-05,0.004276084899902344,0.0002490505641708287,0.01,100.0,3,0.01,poly,"{'C': 0.01, 'coef0': 100, 'degree': 3, 'gamma': 0.01, 'kernel': 'poly'}",1.0,0.8068181818181819,0.8335858585858585,0.9355130249867092,0.8573674752920036,0.8866569081365506,0.0711086577341315,33
